t,px,py,pz,qw,qx,qy,qz
25.641667,0.333104,0.531173,0.736966,0.831514,0.48329,0.200823,0.186243
25.65,0.333025,0.53127,0.736827,0.831755,0.482417,0.201597,0.18659
25.658333,0.332859,0.531325,0.73675,0.831359,0.48253,0.201238,0.188442
25.666667,0.332782,0.531388,0.736646,0.831612,0.481906,0.201489,0.188655
25.675,0.332705,0.531451,0.736543,0.831864,0.481281,0.20174,0.188868
25.683333,0.33264,0.531488,0.736512,0.831725,0.481292,0.202136,0.189033
25.691667,0.33246,0.531179,0.736188,0.830954,0.4829,0.200945,0.189588
25.7,0.332279,0.530869,0.735864,0.830179,0.484506,0.199754,0.190142
25.708333,0.33222,0.531124,0.735651,0.830527,0.481479,0.203714,0.192101
25.716667,0.332344,0.531595,0.736108,0.830178,0.48093,0.205447,0.193137
25.725,0.332215,0.531375,0.736335,0.832085,0.481834,0.199902,0.188441
25.733333,0.332278,0.531583,0.736542,0.831788,0.481828,0.200192,0.189454
25.741667,0.332036,0.531554,0.736468,0.83177,0.481851,0.199553,0.190152
25.75,0.33188,0.531502,0.736259,0.832049,0.481434,0.200168,0.189337
25.758333,0.33189,0.530818,0.73603,0.833986,0.481706,0.195129,0.185342
25.766667,0.331695,0.530821,0.736069,0.834507,0.48135,0.193331,0.185803
25.775,0.33163,0.530876,0.736022,0.8342,0.481236,0.194764,0.185984
25.783333,0.331564,0.530931,0.735974,0.83389,0.48112,0.196196,0.186164
25.791667,0.331499,0.530986,0.735927,0.833579,0.481004,0.197629,0.186344
25.8,0.331422,0.53112,0.736032,0.83303,0.481607,0.197133,0.187762
25.808333,0.331344,0.53123,0.736101,0.832996,0.481416,0.196981,0.188562
25.816667,0.331195,0.531339,0.735985,0.833853,0.479494,0.197444,0.189184
25.825,0.331096,0.531365,0.735837,0.833521,0.479486,0.198558,0.1895
25.833333,0.330996,0.531392,0.735689,0.833188,0.479478,0.199672,0.189815
25.841667,0.330889,0.531353,0.73544,0.833131,0.477883,0.201669,0.191966
25.85,0.330678,0.531327,0.735109,0.833464,0.476517,0.203416,0.192069
25.858333,0.330537,0.531299,0.73488,0.833269,0.476577,0.204172,0.191964
25.866667,0.330548,0.531196,0.734994,0.834299,0.476235,0.201762,0.190886
25.875,0.330417,0.531306,0.734926,0.833354,0.476596,0.203221,0.192557
25.883333,0.330411,0.531158,0.734894,0.834276,0.476216,0.201723,0.191075
25.891667,0.330406,0.531011,0.734914,0.834228,0.477192,0.200469,0.190169
25.9,0.330279,0.53111,0.734893,0.833978,0.476829,0.200449,0.192181
25.908333,0.330157,0.531215,0.734872,0.834297,0.475683,0.200738,0.193335
25.916667,0.330034,0.531321,0.73485,0.834613,0.474536,0.201026,0.194489
25.925,0.329893,0.531226,0.734739,0.83561,0.474105,0.199107,0.193228
25.933333,0.329992,0.531115,0.734822,0.83515,0.474835,0.199071,0.193462
25.941667,0.33009,0.531004,0.734904,0.834689,0.475564,0.199034,0.193696
25.95,0.329958,0.53108,0.734901,0.835594,0.474408,0.198078,0.193609
25.958333,0.329865,0.531132,0.734898,0.835931,0.473752,0.197657,0.194191
25.966667,0.329883,0.531133,0.734842,0.835577,0.473879,0.198654,0.194386
25.975,0.329901,0.531133,0.734785,0.835223,0.474004,0.199651,0.194581
25.983333,0.329882,0.53115,0.734789,0.834969,0.474221,0.200305,0.19447
25.991667,0.329863,0.531166,0.734792,0.834715,0.474438,0.200959,0.194359
26.0,0.329895,0.531122,0.735127,0.835246,0.474432,0.197709,0.195421
26.008333,0.32989,0.531096,0.73536,0.835937,0.474216,0.195941,0.194773
26.016667,0.329886,0.53107,0.735594,0.836624,0.473997,0.194172,0.194125
26.025,0.329881,0.531044,0.735827,0.837307,0.473777,0.192403,0.193476
26.033333,0.329909,0.531376,0.73585,0.835098,0.474618,0.19615,0.197167
26.041667,0.329876,0.531352,0.735995,0.835358,0.474618,0.195023,0.197181
26.05,0.329843,0.531328,0.73614,0.835618,0.474617,0.193895,0.197194
26.058333,0.329894,0.531691,0.736258,0.833079,0.476838,0.197679,0.198814
26.066667,0.329885,0.531833,0.736236,0.832578,0.47663,0.199374,0.19972
26.075,0.329875,0.531975,0.736214,0.832073,0.47642,0.201068,0.200624
26.083333,0.329901,0.5318,0.736213,0.832632,0.477105,0.199714,0.198014
26.091667,0.329899,0.531533,0.736046,0.834738,0.474766,0.196675,0.197811
26.1,0.329874,0.531417,0.735995,0.83539,0.474708,0.194664,0.197185
26.108333,0.329945,0.531343,0.735906,0.835461,0.475141,0.19409,0.196407
26.116667,0.330012,0.531549,0.73557,0.83482,0.474423,0.19814,0.196821
26.125,0.330107,0.531372,0.735602,0.835771,0.474547,0.194895,0.195723
26.133333,0.330203,0.531195,0.735634,0.836712,0.474666,0.191648,0.194622
26.141667,0.330148,0.531519,0.734894,0.834437,0.475281,0.200146,0.194333
26.15,0.330262,0.531475,0.73496,0.83555,0.473813,0.197793,0.195539
26.158333,0.330271,0.531285,0.734539,0.83663,0.472895,0.197523,0.193404
26.166667,0.330264,0.531151,0.734266,0.836954,0.473022,0.196644,0.192586
26.175,0.330405,0.531301,0.734117,0.836733,0.472507,0.198216,0.193198
26.183333,0.330573,0.531414,0.734128,0.834464,0.476039,0.199756,0.192753
26.191667,0.330684,0.531583,0.73416,0.834708,0.475303,0.199197,0.19409
26.2,0.330783,0.53167,0.733993,0.83469,0.474938,0.200089,0.194143
26.208333,0.330834,0.531731,0.733841,0.834551,0.474769,0.201046,0.194166
26.216667,0.330659,0.53135,0.733348,0.835778,0.474482,0.199234,0.191435
26.225,0.330641,0.531083,0.733031,0.837753,0.472323,0.197322,0.190116
26.233333,0.330623,0.530815,0.732713,0.839717,0.470157,0.195407,0.188796
26.241667,0.330696,0.531047,0.732807,0.837997,0.472283,0.197254,0.189209
26.25,0.330749,0.531178,0.732664,0.838019,0.472165,0.197363,0.189294
26.258333,0.330819,0.531036,0.73268,0.837844,0.472627,0.197844,0.188411
26.266667,0.330889,0.530895,0.732696,0.837669,0.473088,0.198325,0.187528
26.275,0.33101,0.530833,0.732475,0.837601,0.474158,0.19692,0.186603
26.283333,0.331131,0.530771,0.732253,0.837531,0.475226,0.195515,0.185678
26.291667,0.331012,0.530982,0.732287,0.837594,0.473658,0.197646,0.187136
26.3,0.331105,0.530994,0.732163,0.837446,0.473617,0.198647,0.186845
26.308333,0.331198,0.531007,0.732039,0.837296,0.473576,0.199647,0.186554
26.316667,0.331291,0.531019,0.731915,0.837145,0.473534,0.200647,0.186263
26.325,0.331177,0.53098,0.731843,0.8377,0.473237,0.198531,0.18679
26.333333,0.331062,0.53094,0.731771,0.838251,0.472938,0.196414,0.187315
26.341667,0.331194,0.531032,0.731941,0.836683,0.475481,0.197211,0.187048
26.35,0.331317,0.531211,0.732113,0.835975,0.475925,0.197515,0.188757
26.358333,0.331223,0.531232,0.731764,0.836399,0.474602,0.199286,0.188346
26.366667,0.331181,0.531431,0.73185,0.836425,0.473876,0.198864,0.190492
26.375,0.331264,0.531345,0.731734,0.835931,0.474856,0.199095,0.189979
26.383333,0.331346,0.531258,0.731618,0.835436,0.475836,0.199325,0.189466
26.391667,0.331059,0.531417,0.73143,0.836939,0.472854,0.198522,0.191133
26.4,0.331063,0.53149,0.731308,0.836643,0.472643,0.199848,0.191566
26.408333,0.33119,0.531803,0.731305,0.835663,0.471757,0.2048,0.192795
26.416667,0.331386,0.531971,0.731418,0.833978,0.471249,0.211073,0.194559
26.425,0.330867,0.532481,0.730655,0.84095,0.463605,0.205458,0.188838
26.433333,0.330578,0.532082,0.730902,0.841184,0.46602,0.198125,0.189689
26.441667,0.330607,0.531672,0.730877,0.841177,0.468661,0.192791,0.188705
26.45,0.330906,0.53107,0.730767,0.840616,0.470366,0.192926,0.186814
26.458333,0.33098,0.531548,0.73026,0.837931,0.467986,0.205092,0.191827
26.466667,0.330854,0.531073,0.730072,0.838555,0.468466,0.203485,0.189626
26.475,0.330684,0.530775,0.729763,0.839958,0.469192,0.198381,0.187016
26.483333,0.330712,0.530933,0.729782,0.839786,0.468672,0.199411,0.187992
26.491667,0.330652,0.530664,0.729736,0.840545,0.46926,0.196539,0.186149
26.5,0.330732,0.530691,0.729499,0.840172,0.469374,0.198222,0.18576
26.508333,0.33081,0.530832,0.729647,0.837904,0.472677,0.199811,0.185925
26.516667,0.330891,0.530927,0.729603,0.837422,0.472984,0.201019,0.186018
26.525,0.330978,0.531052,0.72955,0.838068,0.471412,0.202622,0.185356
26.533333,0.331065,0.531176,0.729496,0.83871,0.469837,0.204224,0.184694
26.541667,0.331151,0.5313,0.729443,0.839346,0.468259,0.205825,0.184031
26.55,0.331025,0.5311,0.729371,0.838044,0.47108,0.202689,0.186233
26.558333,0.331218,0.531489,0.729462,0.837218,0.469727,0.207928,0.187588
26.566667,0.331539,0.531748,0.729828,0.834549,0.470578,0.214478,0.189955
26.575,0.331532,0.531445,0.729801,0.835548,0.471505,0.209854,0.188425
26.583333,0.331373,0.531455,0.729467,0.837177,0.470255,0.207693,0.186703
26.591667,0.331261,0.531155,0.729283,0.837685,0.471522,0.204191,0.185087
26.6,0.331345,0.531187,0.729212,0.83739,0.471643,0.205291,0.184899
26.608333,0.331327,0.531047,0.729315,0.838015,0.471961,0.202726,0.184079
26.616667,0.331373,0.530928,0.729292,0.838824,0.471772,0.200436,0.183389
26.625,0.331424,0.531168,0.729117,0.837645,0.471654,0.204349,0.184755
26.633333,0.331457,0.531025,0.729153,0.838511,0.471502,0.201964,0.183839
26.641667,0.33149,0.531186,0.728997,0.837804,0.471386,0.204627,0.184411
26.65,0.331617,0.530926,0.729157,0.838374,0.472719,0.198722,0.184866
26.658333,0.33154,0.530708,0.728944,0.841011,0.469192,0.198045,0.182588
26.666667,0.331601,0.531017,0.729117,0.838421,0.472007,0.201126,0.183868
26.675,0.331673,0.531188,0.728938,0.837972,0.471576,0.203049,0.184907
26.683333,0.331681,0.530954,0.729068,0.838789,0.472152,0.199472,0.183621
26.691667,0.331675,0.530715,0.728832,0.841105,0.469282,0.197234,0.182802
26.7,0.331669,0.530477,0.728595,0.843404,0.466402,0.194993,0.181981
26.708333,0.331903,0.530595,0.729578,0.844768,0.46466,0.19158,0.183724
26.716667,0.331933,0.530881,0.729742,0.84267,0.467172,0.193715,0.184748
26.725,0.331701,0.531116,0.728997,0.838841,0.47151,0.199727,0.184749
26.733333,0.331684,0.531075,0.728993,0.838942,0.471764,0.198951,0.184482
26.741667,0.331667,0.531034,0.728989,0.839042,0.472017,0.198175,0.184215
26.75,0.331673,0.531296,0.728913,0.837883,0.471984,0.202235,0.185163
26.758333,0.331601,0.531204,0.728926,0.837932,0.472548,0.200164,0.18575
26.766667,0.331604,0.531154,0.728975,0.83839,0.472508,0.199044,0.184987
26.775,0.331606,0.531105,0.729023,0.838846,0.472467,0.197923,0.184225
26.783333,0.33156,0.531207,0.728961,0.83772,0.473185,0.199526,0.185769
26.791667,0.331498,0.530949,0.728736,0.839618,0.471003,0.197909,0.184474
26.8,0.331601,0.531158,0.728961,0.838153,0.473189,0.199072,0.184289
26.808333,0.331656,0.531296,0.728968,0.837538,0.473493,0.200435,0.184828
26.816667,0.331571,0.531169,0.72883,0.838032,0.473276,0.199162,0.184517
26.825,0.33179,0.531463,0.729095,0.83681,0.47407,0.200719,0.18633
26.833333,0.331644,0.53132,0.72875,0.83731,0.473519,0.200908,0.185277
26.841667,0.331597,0.531218,0.728596,0.837403,0.473851,0.200252,0.184717
26.85,0.331692,0.531139,0.728676,0.838655,0.47232,0.198132,0.185243
26.858333,0.331772,0.531368,0.728918,0.836991,0.474608,0.198992,0.186
26.866667,0.331695,0.531347,0.728673,0.836976,0.47421,0.200427,0.18554
26.875,0.331659,0.531041,0.72845,0.83895,0.472284,0.197782,0.184375
26.883333,0.331724,0.531052,0.728516,0.838782,0.472936,0.196923,0.184386
26.891667,0.331871,0.531018,0.728473,0.838978,0.47293,0.197299,0.183101
26.9,0.331962,0.530982,0.72841,0.839053,0.473035,0.19757,0.18219
26.908333,0.332052,0.530947,0.728346,0.839128,0.473141,0.197841,0.181279
26.916667,0.332013,0.530919,0.728126,0.838946,0.473472,0.197856,0.181236
26.925,0.331892,0.530941,0.728092,0.838809,0.473505,0.197536,0.182132
26.933333,0.331926,0.53095,0.727989,0.838671,0.473627,0.197972,0.18198
26.941667,0.331869,0.530981,0.728033,0.838548,0.473607,0.19804,0.182521
26.95,0.331994,0.531161,0.728472,0.837972,0.474389,0.196682,0.184592
26.958333,0.33191,0.531171,0.728251,0.838271,0.473718,0.19707,0.184544
26.966667,0.331864,0.531174,0.728118,0.838018,0.473877,0.197759,0.184545
26.975,0.331868,0.531176,0.728049,0.837707,0.474157,0.198354,0.184601
26.983333,0.331871,0.531178,0.727979,0.837396,0.474436,0.198949,0.184657
26.991667,0.331875,0.53118,0.72791,0.837084,0.474715,0.199545,0.184713
27.0,0.331879,0.531182,0.727841,0.836771,0.474993,0.20014,0.184769
27.008333,0.331907,0.531177,0.728379,0.838311,0.475733,0.19446,0.181931
27.016667,0.331896,0.531065,0.728502,0.838838,0.476014,0.192115,0.181255
27.025,0.331832,0.531137,0.72841,0.838105,0.476344,0.194262,0.181491
27.033333,0.331847,0.531195,0.728263,0.837704,0.476329,0.195395,0.182165
27.041667,0.33188,0.531153,0.728339,0.838033,0.476302,0.194242,0.181955
27.05,0.331914,0.531111,0.728415,0.838361,0.476274,0.193088,0.181744
27.058333,0.331947,0.531069,0.728491,0.838688,0.476245,0.191934,0.181533
27.066667,0.331784,0.531068,0.728223,0.838794,0.475816,0.191505,0.18262
27.075,0.331861,0.531057,0.728107,0.838376,0.476363,0.192593,0.18197
27.083333,0.331816,0.531065,0.728073,0.838346,0.476122,0.192574,0.182756
27.091667,0.331771,0.531073,0.728039,0.838315,0.47588,0.192555,0.183543
27.1,0.331731,0.53104,0.727794,0.837573,0.475181,0.195271,0.185858
27.108333,0.33169,0.531007,0.727549,0.836819,0.474476,0.197984,0.188171
27.116667,0.331687,0.530994,0.727736,0.837546,0.47574,0.193965,0.18592
27.125,0.331789,0.531075,0.728001,0.837952,0.476307,0.19255,0.184097
27.133333,0.331809,0.53108,0.728087,0.838176,0.476448,0.191243,0.184076
27.141667,0.331718,0.531063,0.727982,0.83784,0.476722,0.191758,0.184362
27.15,0.331703,0.531049,0.727847,0.837803,0.476601,0.191834,0.184762
27.158333,0.331705,0.530975,0.727689,0.837439,0.475729,0.193603,0.186807
27.166667,0.33167,0.531003,0.727561,0.836933,0.475813,0.19498,0.187427
27.175,0.331635,0.531031,0.727433,0.836425,0.475896,0.196355,0.188046
27.183333,0.331766,0.530959,0.727711,0.837092,0.476315,0.193896,0.186562
27.191667,0.331898,0.530887,0.727988,0.837752,0.47673,0.191435,0.185076
27.2,0.331854,0.530937,0.72808,0.837877,0.477795,0.189708,0.183533
27.208333,0.331862,0.53095,0.728129,0.837741,0.478124,0.189533,0.183482
27.216667,0.331871,0.530963,0.728179,0.837604,0.478452,0.189358,0.18343
27.225,0.33188,0.530976,0.728229,0.837467,0.478781,0.189184,0.183379
27.233333,0.331889,0.530989,0.728278,0.83733,0.479109,0.189009,0.183328
27.241667,0.331898,0.531002,0.728328,0.837193,0.479437,0.188834,0.183276
27.25,0.331907,0.531015,0.728377,0.837055,0.479765,0.188659,0.183225
27.258333,0.331671,0.531086,0.728193,0.836273,0.479015,0.192433,0.184831
27.266667,0.331604,0.531123,0.727847,0.835469,0.478113,0.195704,0.187347
27.275,0.331601,0.531024,0.727892,0.835384,0.478701,0.195181,0.186769
27.283333,0.331639,0.530942,0.727824,0.835706,0.478538,0.194387,0.186576
27.291667,0.331677,0.53086,0.727756,0.836027,0.478375,0.193594,0.186382
27.3,0.331557,0.531041,0.727545,0.835417,0.477984,0.196126,0.187468
27.308333,0.331577,0.531088,0.727348,0.835325,0.477385,0.197286,0.188188
27.316667,0.331585,0.531206,0.727335,0.833924,0.479347,0.198025,0.188636
27.325,0.33165,0.531292,0.727206,0.833472,0.479694,0.198727,0.189013
27.333333,0.331559,0.531082,0.726817,0.83459,0.47834,0.198667,0.187569
27.341667,0.331627,0.530891,0.726601,0.836202,0.476443,0.196376,0.187628
27.35,0.331654,0.53075,0.726443,0.837078,0.475878,0.194358,0.187257
27.358333,0.331718,0.530972,0.726363,0.835161,0.47809,0.196066,0.1884
27.366667,0.331823,0.53113,0.726155,0.834883,0.477475,0.198201,0.188955
27.375,0.331844,0.530982,0.725963,0.835762,0.476899,0.196715,0.188076
27.383333,0.331776,0.530883,0.72582,0.836821,0.477257,0.194341,0.184899
27.391667,0.33183,0.530704,0.725582,0.837257,0.477754,0.192839,0.183205
27.4,0.331814,0.530448,0.725188,0.839379,0.474874,0.190961,0.182952
27.408333,0.331822,0.530674,0.725247,0.837928,0.476499,0.192685,0.18357
27.416667,0.331856,0.530765,0.725006,0.837637,0.476093,0.194301,0.184246
27.425,0.332157,0.531387,0.72513,0.835512,0.475369,0.200872,0.188663
27.433333,0.33224,0.5311,0.725575,0.837563,0.47466,0.197436,0.184945
27.441667,0.33206,0.531172,0.724822,0.836944,0.47427,0.198732,0.187344
27.45,0.331917,0.530476,0.724341,0.837027,0.476213,0.194054,0.186951
27.458333,0.331888,0.530209,0.724044,0.838847,0.47408,0.192575,0.185737
27.466667,0.33186,0.529943,0.723747,0.840658,0.471943,0.191093,0.18452
27.475,0.331848,0.530305,0.723843,0.838556,0.473721,0.193653,0.186844
27.483333,0.331851,0.530644,0.723904,0.836667,0.475218,0.19634,0.188697
27.491667,0.331873,0.530851,0.723765,0.83711,0.47335,0.19876,0.188897
27.5,0.331969,0.530483,0.723744,0.836678,0.475781,0.195861,0.187726
27.508333,0.331843,0.530164,0.723515,0.839211,0.473431,0.192523,0.1858
27.516667,0.331778,0.530238,0.723412,0.838857,0.473524,0.193672,0.185974
27.525,0.331796,0.530292,0.72325,0.838884,0.472921,0.194449,0.186571
27.533333,0.3318,0.530336,0.723148,0.838879,0.472512,0.195177,0.186872
27.541667,0.331845,0.530164,0.72337,0.839109,0.47367,0.192567,0.185612
27.55,0.33186,0.53015,0.723188,0.839547,0.473011,0.192521,0.185357
27.558333,0.331859,0.530147,0.723077,0.839589,0.472862,0.19282,0.185235
27.566667,0.331858,0.530145,0.722966,0.839632,0.472712,0.193119,0.185114
27.575,0.331858,0.530142,0.722855,0.839674,0.472563,0.193418,0.184992
27.583333,0.331822,0.530448,0.722938,0.839488,0.471057,0.195628,0.187337
27.591667,0.331786,0.530754,0.72302,0.839291,0.469546,0.197835,0.189679
27.6,0.33188,0.530461,0.722804,0.839296,0.471068,0.1967,0.187045
27.608333,0.331856,0.530332,0.722831,0.8401,0.470968,0.194036,0.186472
27.616667,0.331943,0.530211,0.722748,0.840172,0.471552,0.193613,0.185106
27.625,0.331935,0.53038,0.722429,0.839304,0.471198,0.19748,0.185859
27.633333,0.331998,0.530173,0.722717,0.840027,0.471725,0.193532,0.185406
27.641667,0.331954,0.530228,0.722495,0.840282,0.470967,0.194558,0.185106
27.65,0.331932,0.530276,0.722319,0.84019,0.470597,0.195664,0.185298
27.658333,0.331911,0.530323,0.722142,0.840097,0.470226,0.196769,0.18549
27.666667,0.331958,0.530334,0.722093,0.83977,0.470413,0.197306,0.185925
27.675,0.332005,0.530346,0.722044,0.839442,0.470601,0.197844,0.186361
27.683333,0.332052,0.530357,0.721995,0.839114,0.470787,0.198381,0.186796
27.691667,0.331897,0.530032,0.721722,0.840605,0.470328,0.196066,0.183666
27.7,0.332016,0.530423,0.721804,0.838596,0.471895,0.199354,0.185286
27.708333,0.332134,0.530814,0.721887,0.83657,0.473452,0.202639,0.186901
27.716667,0.33211,0.530493,0.721801,0.838365,0.472081,0.199009,0.186225
27.725,0.332007,0.530218,0.721656,0.839601,0.471586,0.196754,0.184296
27.733333,0.332083,0.53043,0.721332,0.838126,0.471882,0.201607,0.185007
27.741667,0.331964,0.53017,0.721449,0.839483,0.471741,0.197244,0.183912
27.75,0.331969,0.529936,0.721306,0.841684,0.469161,0.195214,0.182611
27.758333,0.331973,0.529703,0.721163,0.843871,0.466574,0.193182,0.181307
27.766667,0.332234,0.530152,0.722216,0.843001,0.466834,0.192995,0.184849
27.775,0.332556,0.53037,0.722573,0.841274,0.466404,0.199309,0.187087
27.783333,0.332541,0.530609,0.722523,0.839069,0.46829,0.202733,0.188591
27.791667,0.332498,0.53057,0.722476,0.839043,0.468685,0.20209,0.188414
27.8,0.332438,0.530033,0.722355,0.843451,0.464016,0.196935,0.185734
27.808333,0.332492,0.5305,0.722499,0.839112,0.469191,0.201275,0.187722
27.816667,0.33221,0.53065,0.721669,0.836297,0.472077,0.206346,0.187543
27.825,0.331788,0.53023,0.721191,0.838757,0.47236,0.199062,0.183677
27.833333,0.332007,0.53075,0.721309,0.837178,0.471535,0.204392,0.187114
27.841667,0.33214,0.530549,0.721658,0.836361,0.472569,0.205713,0.186712
27.85,0.332138,0.530495,0.721646,0.83666,0.472636,0.204731,0.186282
27.858333,0.332107,0.530462,0.721678,0.83672,0.472825,0.204269,0.186039
27.866667,0.332076,0.530428,0.72171,0.83678,0.473013,0.203807,0.185795
27.875,0.33205,0.530726,0.721598,0.835396,0.472919,0.207864,0.187762
27.883333,0.332008,0.530478,0.721782,0.836188,0.473365,0.205279,0.185945
27.891667,0.331972,0.530553,0.721746,0.835983,0.473473,0.205313,0.186552
27.9,0.331935,0.530627,0.72171,0.835778,0.47358,0.205348,0.187159
27.908333,0.331908,0.530684,0.721713,0.835522,0.473561,0.205986,0.187649
27.916667,0.331881,0.530741,0.721716,0.835265,0.473542,0.206625,0.188138
27.925,0.331854,0.530798,0.721719,0.835008,0.473522,0.207263,0.188628
27.933333,0.331827,0.530854,0.721722,0.83475,0.473502,0.207901,0.189118
27.941667,0.33184,0.530621,0.721728,0.835405,0.474142,0.205561,0.187169
27.95,0.331798,0.530774,0.721568,0.83503,0.473694,0.206838,0.188563
27.958333,0.331817,0.530715,0.721652,0.835163,0.473948,0.206273,0.187955
27.966667,0.331837,0.530655,0.721735,0.835295,0.474202,0.205708,0.187348
27.975,0.331845,0.530611,0.721698,0.835584,0.474313,0.204644,0.186941
27.983333,0.331817,0.530578,0.721698,0.835682,0.474451,0.204147,0.186697
